,0
113,-132.9870724285608
114,-350.4510829166338
115,-307.5672372060295
116,-120.67349465106129
117,-297.2485211415043
118,-300.8453034035949
119,-268.8307788558105
120,-223.72388774796906
121,-215.19098459408514
122,-308.0322034364409
123,18.025086671783995
124,-205.1046237703889
125,-466.9652999410012
126,-193.09157643393712
127,-221.02455764691712
128,-241.97547081806655
129,-267.5030796694093
130,-264.4476157112074
131,-757.0422323950795
132,-145.0895651022375
133,-134.1989250596829
134,-567.457895353604
135,-153.26792687134207
136,-342.9448049678723
137,-440.8772196704547
138,-179.42228462966966
139,-214.5396116287893
140,-2.789389858810523
141,-259.6617342896676
142,-149.38232602924947
143,-98.30632957602171
144,-129.13061722916095
145,-189.67631353419543
146,-172.0448934537547
147,-111.52551349497507
148,-127.98768088006956
149,-325.05297941813603
150,-199.88297555223625
151,-383.14842175732616
152,-330.49258578143895
153,-124.85048328457478
154,-172.48761520505278
155,-171.01350519375393
156,-429.5584646758677
157,-269.2905344389746
158,-299.73401544349736
159,-163.18758761574145
160,-118.14456490377273
161,-149.46209669168672
162,-153.8122412238337
163,-316.4658734627788
164,-240.90341945553524
165,-233.77916376827736
166,-107.0312600158244
167,-140.25271135061053
168,-148.22485724123612
169,-186.9584505154101
170,-527.1035644453765
171,-276.81892194133377
172,-188.13197699166994
173,-336.64198672170255
174,-455.808137906118
175,-184.07681526274783
176,-145.1266963640003
177,-137.8819953698808
178,-260.09730039465387
179,-243.62539827217952
180,-205.91444338013054
181,-168.00581999833503
182,-281.91621107820123
183,-168.89038899485064
184,-152.18858755400973
185,-215.29313579523472
186,-210.8362746930262
187,-229.6283445983588
188,-327.92381780093785
189,-254.25699684406558
190,-281.89053006392504
191,-162.6031089819304
192,-139.82600254055563
193,-208.13485951771906
194,-222.5018338785762
195,-173.24978376889686
196,-181.3064698452911
197,-230.11371481970687
198,-180.03529809259624
199,-206.29533863709912
200,-152.98541810611735
201,-249.80339073282752
202,-191.62903529318322
203,-123.84694608915247
204,-179.48445967141737
205,-247.99831319908384
206,-143.46273611822238
207,-287.5702788059165
208,-194.4202762534664
209,-270.8278885929492
210,-123.49879882003717
211,-93.10769640403753
212,-220.54086401237282
213,-171.51126499695576
214,-305.2556106545134
215,-352.64864198601066
216,-67.85210236981385
217,-415.9317186804739
218,-214.8707658617947
219,-124.75078595852248
220,-318.6405603240179
221,-256.85892888111204
222,-14.866944457972863
223,-234.05648435265002
224,-475.80947774628686
225,-370.91950785654194
226,-93.30442347592492
227,-155.4092688989812
228,-171.49052608482248
229,-132.08573955887493
230,-148.14117713199747
231,-8.386584373055072
232,-201.8913086185046
233,-116.09059363064577
234,-232.1157125221292
235,-232.83844018679804
236,-268.0723774557397
237,-159.77680886397818
238,-293.44163700403
239,-358.45796714834603
240,-64.90869321126357
241,-255.29341998779833
242,-338.1028158164339
243,-155.65811213360809
244,-219.03788409741537
245,-137.32808168732822
246,-372.4683023322593
247,-230.53119276955238
248,-167.17637319952226
249,-255.64429892363734
250,-295.3146750506244
251,-309.9639421297377
252,-209.604893461909
253,-318.82909423137744
254,-183.3828383326186
255,-74.34870065234178
256,-144.50271268394863
257,-174.44654595643345
258,-136.3525778254181
259,-323.8913501384339
260,-311.1701492665687
261,-307.9936088218717
262,-206.3687643712248
263,-234.44278136392407
264,-106.75494329669219
265,-326.6761450169815
266,1.03723055053662
267,-313.84556460264946
268,-244.50558437103993
269,-76.92581861658435
270,-222.69945046179555
271,-153.18988143937864
272,-314.9788042816496
273,-499.1352419938879
274,-183.135684127064
275,-85.37620429449272
276,-184.34743064423623
277,-235.7118021214973
278,-257.6877468108912
279,-140.16053970591008
280,-178.53342251603993
281,6.297444022507818
282,-138.13540501996175
283,-123.53894251216838
284,-325.4990262559456
285,-174.52173363683798
286,-164.58495645802205
287,-275.499446284284
288,-164.19710759389878
289,-123.54031300715762
290,-313.76698666247944
291,-199.9727800420547
292,-198.63446105943734
293,-315.54198940559274
294,-462.8740009790414
295,-161.18619877540584
296,-175.5564706239432
297,-228.66774753672738
298,-204.60278769815864
299,-229.0177291555293
300,-312.56386137894185
301,-184.6648348776319
302,-233.02684417452457
303,-568.7172075282891
304,-237.02114988006028
305,-193.93408927171419
306,-299.4221330934604
307,-209.5116610679965
308,-554.4207550804965
309,65.57759931643588
310,1.6923008735809333
311,-222.78853342571733
312,-100.78420571334395
313,-412.90368307346665
314,-644.0098564542621
315,-89.52505628754253
316,-139.96020612505873
317,-169.38566512929114
318,-208.68216803994068
319,-67.98249317692552
320,-212.18735495354665
321,-221.31786584050394
322,-328.197812729765
323,-164.744060901019
324,-154.49097572876087
325,-113.55099779330762
326,-143.53869778130803
327,-925.6991708622432
328,-122.0348074563544
329,-42.22818700032648
330,-243.41196913531
331,-43.201826689421395
332,-129.1233691119366
333,-119.08896043548606
334,-78.87050764930525
335,-96.2872279185414
336,-177.82677153149385
337,-121.99479303283942
338,-151.81941947214364
339,-241.67413491167068
340,-130.13074243237676
341,-293.04709562172525
342,-346.0562450675622
343,-23.043166680484248
344,-153.08154344783532
345,-100.78300514644263
346,-127.1714928394302
347,-146.7609604440004
348,-241.02695102484958
349,-248.9888161378913
350,-222.0983683427007
351,-124.60882883066301
352,-179.55340767368253
353,-201.70282329982084
354,-376.9724416572424
355,-241.0612675453075
356,-398.68020197042557
357,-149.66369797627885
358,-414.0957955766978
359,-848.4070967906157
360,-172.95243573073867
361,-355.3126361646606
362,-178.76075206813908
363,-17.48309566979782
364,-147.8855115549951
365,-20.64385062043108
366,-175.66932015368812
367,-145.81043307163154
368,-186.130070356138
369,-153.65898152441275
370,-286.22957210776974
371,-190.82308022239792
372,-182.3089360179482
373,-70.98794396961453
374,-147.9975126523293
375,-353.9648949918708
376,-221.67012013574023
377,-250.75857167005597
378,-67.2371413019252
379,-150.09337455976842
380,-292.7349405787248
381,-307.4937720251345
382,-146.03995495601038
383,-291.2534385799446
384,-130.92235277170008
385,-266.1829021994302
386,-305.52283307897017
387,-194.0746046481118
388,-390.6316745266538
389,-169.98006656577166
390,-153.10801907823387
391,-86.22918820256751
392,-29.355700516387273
393,-119.70449342248348
394,-132.97031252448855
395,-227.46823183454507
396,-391.90627835695767
397,-514.1649686302776
398,-194.43863483871303
399,-383.2285029488681
400,-16.104904392611573
401,-122.26096315313534
402,-167.18736548213067
403,-289.3852056811249
404,-162.84641598094106
405,-295.6838343183357
406,-276.03048074899766
407,-105.5001166531879
408,-318.47922055351495
409,-477.8809046868635
410,-185.38592400882573
411,-257.1605758157178
412,-128.25141782298533
413,-594.2101059013801
414,-336.6726473663259
415,-163.41622420556763
416,-189.71691219343626
417,-214.2546999572768
418,-83.84397161517
419,-263.12204264530146
420,-204.8878568568981
421,-227.38604797054475
422,-228.01391727848704
423,-186.71950352265452
424,-247.11910351435827
425,-198.346013042113
426,-289.3069395110397
427,-113.77807516444521
428,-182.25937149244936
429,-213.37060066441708
430,-168.0142041797767
431,-136.25848821534996
432,-129.47766689804567
433,-210.4553592794314
434,-107.99976166469929
435,-196.82076769106231
436,-174.352630244075
437,-244.9850002741698
438,-131.36874661604625
439,-490.5332506674386
440,-125.41528792727372
441,-114.84383321107998
442,-550.7466181295363
443,-391.3089333681002
444,-116.63334297368584
445,-171.7413379785106
446,-451.3746818475984
447,-317.3689338370126
448,-312.4813145594275
449,-362.32249779877355
450,-254.0661247117388
451,-183.45634308762968
452,-342.0212398366009
453,-162.78605060209907
454,-284.97980806882344
455,-329.4743096636133
456,-178.81509607897502
457,-191.0225904215813
458,-141.72677468177378
459,-228.5008498200684
460,-361.093601032834
461,-127.28305655644805
462,-255.96732866146024
463,-295.15875172104825
464,-3.779530546341448
465,-435.2175150207793
466,-164.553856081235
467,-128.64061903004574
468,-238.50560311989267
469,-213.94988395050677
470,-322.61206362831274
471,-159.24111299359106
472,-97.56510584962699
473,-569.9519557182202
474,-424.9623405162328
475,-196.93879416625714
476,-317.53631388894485
477,-261.452320332766
478,-135.99474165188911
479,-184.79597499813252
480,-133.36934279131356
481,-236.83254302972068
482,-244.76069193410274
483,-299.43047708439724
484,-300.470282737689
485,-224.03339334310874
486,-203.28660075010947
487,-357.1714329446509
488,-221.8967836845324
489,-235.69715645358445
490,-61.79451958964304
491,40.30242175047121
492,-463.34855776441265
493,-195.56783767049876
494,-135.12397643754827
495,-155.25869829322184
496,-109.03835686653949
497,-144.39168902680478
498,-749.0104910673847
499,-481.22525276547935
