,0
114,-199.97648361042445
115,-988.0718189524756
116,-456.7111194182473
117,-394.06243284064584
118,-384.2794228500292
119,-273.5281920132283
120,-183.09537690777728
121,-115.32245272755172
122,-412.3921211796519
123,-486.1451954183884
124,-345.4124932527844
125,-179.72292937022183
126,-284.4040916874977
127,-170.5246602587511
128,-414.17049461704266
129,-180.9867783343724
130,-598.226335194063
131,-281.69311560183144
132,-186.37757720246148
133,-158.19693145691735
134,-110.93388699828246
135,-324.1826691529274
136,-106.18507652042459
137,-251.46858753760523
138,-216.03914931117265
139,-366.9155074906084
140,-231.6609665245188
141,-137.45355361852268
142,-124.28542463395304
143,-291.7392017973973
144,-289.35629669522336
145,-142.53978135511824
146,-255.7512506711455
147,-471.9636132916574
148,-111.78379845401074
149,-126.71543820036273
150,-81.60346373436633
151,-156.95276837711648
152,-95.96851174536138
153,48.408719066188354
154,-267.51475375585903
155,-65.4664635826453
156,12.441539106226898
157,-197.11661822138905
158,-244.9745125407465
159,-340.47747304400366
160,-148.3601319170536
161,-333.4965964691311
162,-236.70660372791124
163,-301.8510060292857
164,-526.3687727869094
165,-131.83650462811926
166,-167.12712645698815
167,-196.21866199587978
168,-409.28741642714186
169,-315.64122423524714
170,-257.1272354749485
171,-181.50700498057176
172,-288.07025476105787
173,-246.14033676005994
174,-101.4287693039578
175,-127.20032196450316
176,-235.3832374361388
177,-260.99428041921357
178,-429.02886138988805
179,-95.96146198034896
180,-117.49221687346856
181,-32.169698389279404
182,-373.7403642016811
183,-174.3421493027252
184,-132.3507267294349
185,-161.76730276255645
186,-249.50715467063173
187,-381.293732658651
188,-184.47904578963391
189,-223.03875557951386
190,-41.08807522902788
191,-353.7230255669473
192,-119.79859994424478
193,-253.01273189625425
194,-198.34517736960584
195,-409.9443266017845
196,-36.04532687378982
197,-232.84231267346757
198,-189.73247457543823
199,-131.36346689993073
200,4.77462116978846
201,-182.23563977562878
202,-237.69202631796216
203,-100.48495633390048
204,-221.85728393359062
205,-252.95015477124352
206,-211.88927615130802
207,-166.37002206711617
208,-343.6357801973824
209,27.30579339063523
210,-327.54623429203497
211,-209.18859212004588
212,-209.86843985259972
213,-251.5140445406093
214,-330.1539588213544
215,-228.45960258844826
216,-112.99405186130427
217,-140.62501983331495
218,-153.94731694925161
219,-209.0615138497688
220,-118.19190574979424
221,-340.8022482721535
222,-383.18558885530257
223,-353.6607443822963
224,-656.4263008935358
225,-132.27432843622466
226,-34.89538263654825
227,-192.67303060480955
228,-317.80000853890766
229,-349.1011757022459
230,-337.94579118320064
231,-189.73328720981584
232,-335.32273909344735
233,-321.6964375241074
234,-279.46370640220186
235,-457.39676222911555
236,-370.7452653127336
237,-254.49290768720726
238,-482.1676955986004
239,-120.24395312186996
240,-168.4658158826638
241,-71.5187204019429
242,-274.4592836109408
243,-160.95420715543457
244,-127.29085101271087
245,-93.03217945306102
246,-19.852481166479606
247,-183.14025069998002
248,-342.90587441615503
249,-165.11169409788639
250,-98.47017703937001
251,-387.4788853639439
252,-81.1090108395852
253,-173.93729925184417
254,-248.0202731364246
255,-108.67701739916517
256,-69.10378964671631
257,-130.4492194102783
258,-212.2934925384982
259,-132.01715824664768
