,0
113,-169.36498096803854
114,-148.0946081514736
115,-222.2123212345577
116,-175.2893259823078
117,-200.78334359532982
118,-152.44335591264104
119,-177.32430889656547
120,-247.24228027560537
121,-222.60216816752126
122,-212.00268936437436
123,-158.91464203383714
124,-149.51161248709303
125,-59.051738682993225
126,-116.73188618144492
127,-44.91769014689502
128,-62.083299137812034
129,-80.23563562205034
130,-431.88242684101056
131,-282.91915622340616
132,-117.30117476393636
133,-322.4155358829055
134,-148.1653876972785
135,-125.16489960079679
136,-376.0085376786381
137,-190.96671696753032
138,-194.16688161312047
139,-120.67534338170245
140,-201.75281923641734
141,-213.88211421469566
142,-677.3676284960632
143,-397.50736277820005
144,-297.38700043146866
145,-117.36775900899168
146,-263.4848518287474
147,-18.591680249813166
148,-256.63154146402724
149,-203.32630636558244
150,-248.42626407294642
151,-249.31566178429787
152,-171.89465132641615
153,-180.36357737570438
154,-97.11647676105162
155,-345.2166543582292
156,-317.72913673574993
157,-247.3265235028456
158,-262.3238273437016
159,-108.7259046473975
160,-297.8086931076319
161,-267.42615885938363
162,-262.9396537208785
163,-218.0246096761993
164,-213.71257317112543
165,-111.98110387573476
166,-98.02526851937688
167,-409.8513168098427
168,-143.621191866838
169,-555.2627766808654
170,-1079.8692020950784
171,-206.43575169261914
172,-394.4007955010635
173,-168.1880633858069
174,-1088.119881406418
175,-1030.4967091547267
176,-986.7514642826379
177,-116.74475233676426
178,-372.2105607995235
179,-201.1785345808586
180,-80.70712273102603
181,-150.36957009500446
182,-147.80584807065003
183,-386.88641327090585
184,-176.66816197468256
185,-556.3898283756098
186,-312.85139819760474
187,-315.2140246490078
188,-266.52886855301546
189,-418.8148888750145
190,-138.03291507817727
191,-392.81450941075184
192,-787.5514309494629
193,-230.94306538780108
194,-150.43341158446657
195,-154.60067023311203
196,-237.96454238112725
197,-396.625707288821
198,-269.0598783269792
199,-410.37965745531807
200,-341.0251118050584
201,-106.07158550228914
202,-290.8567360923445
203,-207.07611677779897
204,-250.8596288860745
205,-386.3103359688488
206,-423.19839132623855
207,-357.10822275302087
208,-314.0600286150151
209,-340.60105221309254
210,-323.8369762278451
211,-237.96689035726394
212,-244.74520376078968
213,-303.45129379812624
214,-250.50485322895642
215,-104.76185621900477
216,-203.1904240506937
217,-474.57930048661547
218,-182.77376285084964
219,-292.9979588136762
220,-330.4204637056569
221,-235.01844231234406
222,-123.1005504589777
223,-260.63125494471797
224,-195.74105172764638
225,-239.01479443747562
226,-124.255952157818
227,-145.2956694847261
228,-14.828510642894472
229,-196.9668276417786
230,-208.74235816513084
231,-112.70639299861507
232,-390.3110803085111
233,-178.4437623525453
234,-301.24249444425993
235,-422.0750339560349
236,-270.39725387687315
237,-527.57387606987
238,-420.6083779650795
239,-148.38432619545557
240,-294.28205772738556
241,-188.71269994244835
242,-364.9218838470553
243,-483.53142464871536
244,-312.69392305982376
245,-305.21135779260476
246,-276.41866146023824
247,-326.4184701254917
248,-200.38792292385324
249,-276.5841222573248
250,-560.1460206899987
251,-401.1126802280339
252,-233.88375011651078
253,-287.2119930813698
254,-355.9810414791011
255,-224.83408363800754
256,-230.29778523423687
257,-147.90393268875587
258,-179.13857117196943
259,-586.1224795640078
260,-182.17451799870133
261,-504.3084968528073
262,-256.4863689586235
263,-214.02253673538854
264,-241.43590598959474
265,-189.9968381243387
266,-240.2034933922396
267,-206.09939246677513
268,-238.51085098514855
269,-187.85432760987905
270,-328.80303216976205
271,-141.12005813651047
272,-214.7023626232874
273,-374.25455831873154
274,-91.9442320624334
275,-208.29805967781294
276,-407.5340865961097
277,-141.20711975371415
278,-456.29821858683687
279,-272.96348304189917
280,-153.93022341621594
281,-187.4805288818962
282,-432.6438837676921
283,-382.66576707870877
284,-509.513320771185
285,-177.0492237571393
286,-178.54066855324675
287,-136.50086855011344
288,-332.21650514724917
289,-191.6368222930248
290,-221.3521580974596
291,44.023107052517474
292,-220.43066348356598
293,-158.87416763946652
294,-264.0808592945334
295,-282.60484393379505
296,-739.6624111192867
297,-103.2431917247352
298,-293.5662158180673
299,-317.219142546431
300,-317.75781793254504
301,-273.4878341110429
302,-140.7123809742285
303,-264.41841890113034
304,-40.692179675830076
305,-309.0281669022299
306,-263.7307733935086
307,-406.5842239263845
308,-22.028950543998803
309,-220.4418239143961
310,-57.40902753714782
311,-675.2458699861155
312,-303.54641625287866
313,-192.25440260956805
314,-174.84859836110172
315,-259.13127512106973
316,-212.3255597004229
317,-273.05995719192583
318,-298.8921372670412
319,-446.050997657808
320,-287.7233214842729
321,-456.34706752895937
322,-244.33906507348408
323,-164.97755071410182
324,-332.90441446747434
325,-220.78643193771615
326,-216.74371793562779
327,-156.2645860132206
328,-151.7148990336346
329,-400.2276458126072
330,-420.67421559949776
331,-131.59116250909517
332,-219.2553926314685
333,-289.7039656148346
334,-229.8140183397656
335,-267.399122104934
336,-164.9871166092018
337,-711.7901924957233
338,-193.31103750284322
339,-218.3657044203053
340,-142.1899282142532
341,-197.50777042270062
342,-293.898307820323
343,-301.9335680391565
344,-116.45582109315407
345,-349.7401563616702
346,-323.41567848844045
347,-311.95751404870225
348,-216.57964096257894
349,-300.9746863138123
350,-284.74913868151657
351,-144.60873822665732
352,-551.3434220841002
353,-232.80997174630141
354,-204.38221110602007
355,-528.1493390587844
356,-145.1976018798843
357,-260.9361860484464
358,-211.81854662457303
359,-190.55150300366233
360,-31.908055240781692
361,-247.7421955472964
362,-228.5998661533826
363,-367.0416803640577
364,-137.47746678552224
365,-495.57647269211157
366,-232.12769360076692
367,-147.94078557245132
368,-228.08380771469132
369,-147.7966467228846
370,-118.76113552196782
371,-107.57081716267035
372,-162.22598611040843
373,-150.43883885294224
374,-283.2686731724271
375,-112.33142309223086
376,-134.51938509907353
377,-158.2319559021126
378,-201.8891074341927
379,-174.58471717372913
380,-515.8013649909378
381,-359.74421544792995
382,-342.4868075494138
383,-208.9580434869451
384,-75.5857707761229
385,-116.51392623508401
386,-290.30997228091854
387,-377.42638838473715
388,-154.29976131969136
389,-227.54945965316023
390,-187.70443056976774
391,-140.50786450005313
392,-48.56528008701224
393,-219.37635071024397
394,-215.24831367315306
395,-480.46613077338935
396,-187.06963610011377
397,-582.404588140026
398,-289.75996959421343
399,-744.594919589662
400,-45.20230600387984
401,-129.50577246980748
402,-262.3466577160341
403,-186.4987217880178
404,-375.92646447683757
405,-195.50799571604142
406,-213.60574072136754
407,-134.10673765011862
408,-190.0340333499794
409,-186.1152061328345
410,-253.7616598666602
411,-357.67425410768584
412,-285.7305744108512
413,-520.4077320436163
414,-230.95488234959996
415,-273.82412182170606
416,-131.59474654314698
417,-336.32847885844166
418,-288.76419489238623
419,-163.98497527219064
420,-688.6489195476418
421,-318.4556376722629
422,-201.75306678120322
423,-326.58287075290235
424,-276.1596854698677
425,-246.68402545595066
426,-272.2376324322006
427,-297.27296265121197
428,-244.63349737792691
429,-147.79907266792742
430,-309.4185964458205
431,-199.70666382238562
432,-327.1025663802318
433,-326.43772697577754
434,-332.3517993757307
435,-280.60969703554144
436,-687.5393498131464
437,-278.99669754678087
438,-186.65835123490757
439,-403.2000337537534
440,-431.4251845518388
441,-112.86413572214417
442,-299.4271132845862
443,-163.1256602160177
444,-157.3804389710977
445,-224.06239836788552
446,-196.99831735406204
447,-570.5675296280133
448,-167.52289562247404
449,-95.32903412552504
450,-143.6327281556913
451,-182.8228381556902
452,-248.62891110583845
453,-207.78674703001556
454,-292.59570298842664
455,-187.02716098913564
456,-315.0224554994704
457,-358.05439524651524
458,-326.998478123856
459,-398.37467905932
460,-253.12811138598457
461,-178.0230034124325
462,-237.3164061370896
463,-265.78850053551855
464,-370.6291214781553
465,-359.4476685299031
466,20.805855780067176
467,-472.40405732896653
468,-322.2693922343169
469,-124.43633140110748
470,-360.23268670687736
471,-336.2357087153158
472,-141.33563333505163
473,-203.03756290904772
474,-323.11888322461596
475,-220.05195781442177
476,-213.02817432787373
477,-183.86170685112626
478,-228.17613058327356
479,-166.69338229476435
480,-212.94411882299033
481,-120.15535801857692
482,-222.13348178184577
483,-254.1407434779926
484,-222.71506691493994
485,-213.34872411230737
486,-141.50282592980426
487,-138.13363427482534
488,-181.39246274261126
489,-179.64600507208388
490,-446.9203392319091
491,-169.51954637407965
492,-282.47671778139966
493,-177.57926549966282
494,-318.93379786361453
495,-333.0130701915929
496,-83.45415157809656
497,-136.1584772072789
498,-321.45444114627924
499,-353.47812537686104
