,0
113,-216.88636653688758
114,-194.66324389027778
115,-122.70422795712534
116,-146.82787907608918
117,-56.44962507066173
118,-132.88472177279874
119,-503.48410841071785
120,-109.30613467245479
121,-116.77016403245968
122,-158.30172816320663
123,-210.1174290558472
124,-169.20162924160906
125,-327.65290200644097
126,-512.9355078327415
127,-317.48591243189276
128,-357.0378297447271
129,-201.80671892217026
130,-569.5339961562049
131,-251.3141424378606
132,-43.03160757961963
133,-161.8255552574136
134,-136.6680346898318
135,-526.9811913814938
136,-245.58163952916635
137,41.44363688495605
138,-151.34108670581
139,-291.6667114072891
140,-313.4736751970246
141,-156.93265495111788
142,-133.52995367072918
143,-176.51439635818593
144,-181.46227380359355
145,-224.04971480797076
146,-180.86988827867893
147,-222.440850435973
148,-243.19020936479768
149,-98.53853608758936
150,-26.390297256813014
151,-152.12765982354273
152,-100.10783495227763
153,-165.47198815558713
154,-296.6524430074153
155,-235.4417730209284
156,-245.01207046991502
157,-422.00179605497306
158,-257.42141017469055
159,-214.35248862956857
160,-255.54822301535089
161,-179.86446145010524
162,-254.29939772033794
163,-231.34420884447675
164,-241.53893128396047
165,-158.69864005658525
166,-147.03354154418986
167,-168.63101854044714
168,-1241.3020999426624
169,-128.2648395254891
170,-210.5235913162419
171,-123.25968613714372
172,-639.6702667640853
173,-195.11748683470404
174,-96.92624490313034
175,-109.1877672819241
176,-62.58173027961189
177,-638.9766908258997
178,-106.17476738866756
179,-150.52389684770822
180,-58.299703347042986
181,-184.5354841678131
182,-294.11448879521174
183,-226.45982562073
184,-208.38838494424763
185,-177.99708299762102
186,-729.2102729354037
187,-487.42028467813236
188,-529.5291923397047
189,-729.5653660935607
190,-333.21170468724813
191,-246.82681287166938
192,-210.0162397604735
193,-41.568647990033014
194,-221.24647712784991
195,-163.2798016568563
196,-340.09278638411587
197,-152.70968804778093
198,-551.4541189551419
199,-296.39564034948233
200,-337.2959931907273
201,-278.55925878379355
202,-181.0060632970018
203,-370.5198401266155
204,-187.64594114507344
205,-191.80710506412845
206,-163.21782054638098
207,-485.7281010014972
208,-453.76257330712536
209,-498.8781225115129
210,-658.1407588484484
211,-240.0067855264443
212,-140.5001830274972
213,-191.00571930299003
214,-144.01025236722938
215,-220.08498227337395
216,-353.7256227583059
217,-665.4846062431347
218,-533.4611539858508
219,-156.0783090987085
220,-177.7720695017196
221,-455.591697808831
222,-423.56301904885
223,-194.20782333755938
224,-220.43787168642518
225,-224.63800730743242
226,-377.0425569932202
227,-769.2122137871945
228,-225.40477165432668
229,-158.49037580028113
230,-135.50629198945128
231,-161.1592787769095
232,-362.7491983186913
233,-347.14924308136807
234,-207.14075733060528
235,-131.44643587417528
236,-137.1436294867924
237,-508.8431993429948
238,-568.8160784187896
239,17.471071430744757
240,-44.69405414996214
241,-103.91210845566545
242,-40.143445937751196
243,-167.92182366092118
244,-154.8554006155598
245,-151.21372219293852
246,-223.71803981661895
247,-335.00582184502434
248,-153.18539676242335
249,-135.44299631040354
250,-247.54236732926077
251,-208.47526635463953
252,-337.91072202059365
253,-154.16550686692503
254,-129.3547503972233
255,-152.50843242969034
256,-259.21504524710394
257,-169.00187296142053
258,-178.09943485017774
259,-353.74268026174434
260,-221.30566186784645
261,-159.1289821866547
262,-282.26844330600477
263,-132.1508807630251
264,-254.9228456322494
265,-136.6664358885115
266,-140.6224923722621
267,-218.19776618042326
268,-237.57889031492337
269,-197.37260166364854
270,-148.24644076128274
271,-163.6760128332994
272,-329.66143243290503
273,-182.69990590699075
274,-316.23960988651805
275,-135.8014950049055
276,-136.0851838558886
277,-310.76642285768816
278,-178.60799653013854
279,-230.75014362327298
280,-128.0789940899831
281,-291.76485105314504
282,-133.82249529664182
283,-111.58554573901932
284,-146.14834062148074
285,26.983238364314914
286,-169.4091471338661
287,-173.99181082587933
288,-60.91833976982477
289,-245.0212408230322
290,-266.43578170954163
291,-331.4872688581402
292,-547.4591454188997
293,-201.719115900345
294,-143.28631580733196
295,-205.83062684556108
296,-386.31254557805596
297,-162.93738943510826
298,-2.502791448453536
299,-342.33485668395446
300,-323.90998126954855
301,-487.91491158766365
302,-121.9340249380318
303,-371.09467532802915
304,-291.4453318294218
305,-94.65511750681155
306,-133.00336916361152
307,-814.4831009175228
308,-296.76959083901306
309,-235.59841832015755
310,-229.35131735332658
311,-307.6793281381666
312,-206.97422392037234
313,-226.9887704866075
314,-149.0303569407789
315,-373.2956931614457
316,-275.7607921867338
317,-189.67894163410188
318,-591.4002842155494
319,-254.13673352176033
320,-152.99387008437813
321,-160.085494082811
322,-13.25969835545527
323,-722.4325788007939
324,-273.2933113373517
325,-117.84008510446347
326,-110.18096086164792
327,-262.2644460362401
328,-22.223000547771434
329,-221.88909124575815
330,-198.8993321371525
331,-191.30163887977193
332,-210.2756800060956
333,-108.46023247809357
334,-72.64747507175386
335,-318.9888329606796
336,-121.63217455778792
337,-381.0260626259916
338,-218.86065984872286
339,-229.20168522541462
340,-161.98665536126208
341,-406.4396296793515
342,-177.46583680971287
343,-138.45440351609906
344,-169.65784591409556
345,-309.71473773825915
346,-238.46246598429997
347,-192.22237859675113
348,-87.83529935769823
349,-155.22346302296
350,-95.20029887949717
351,-263.64495583487894
352,-160.9947702408
353,6.037129454001672
354,-201.9636705959632
355,-336.1819609530287
356,-207.62609632796574
357,-363.78615814340935
358,-150.07729449516546
359,-601.380698662481
360,-255.85934805058184
361,-411.5565350657566
362,-261.49684452824295
363,-104.30580655967641
364,-247.11309812756545
365,-547.6471212795211
366,-269.2826195630681
367,-188.33638831982478
368,-235.9406980135391
369,-196.20811613520263
370,-246.44422937449818
371,-196.52040920575493
372,-264.65321728226604
373,-212.5030201237103
374,-256.8788112528678
375,-305.43489329688873
376,-499.9512549064518
377,-243.79586312264254
378,-338.2128347792955
379,-186.94720906690713
380,-84.486416217085
381,-122.99629330873296
382,-210.93676645687788
383,-319.10687599705204
384,-124.32289301997024
385,-150.7886555186661
386,-146.8624704854461
387,-89.2938970843062
388,-184.25091186120855
389,-104.30078758035258
390,-360.1776745685986
391,-268.971238179631
392,-129.94053445793776
393,-172.83081536968726
394,-373.1552850921965
395,-286.7895164696972
396,-315.1650416261608
397,-208.33539662304406
398,-332.29726110429726
399,-204.08084187612855
400,-274.77429247114503
401,-249.9990963991074
402,-208.67881381156883
403,-185.48534426526413
404,-532.8268441453861
405,-231.81888445866477
406,-246.76275964032476
407,-227.33917374821795
408,-503.16233592383173
409,-668.4401420720491
410,-109.27331456933074
411,-237.0542016842432
412,-304.29537522329963
413,-114.55193962819033
414,-71.34885871453682
415,-188.34254093829577
416,-275.86288070944477
417,-287.18317230227206
418,-187.11226401626556
419,-172.5750509879707
420,-127.0617515659724
421,-342.48204340899156
422,-70.28185537349214
423,-211.37147777232266
424,-328.67381602708053
425,-121.87615015613717
426,-163.5227517492019
427,-711.9125716230924
428,-230.1375356543347
429,-122.89812839101484
430,-333.0846546866469
431,-83.82713261062334
432,-498.6207222830818
433,-315.4111833291938
434,-240.57146592171924
435,-133.58188495878997
436,-191.20804795764218
437,-210.75045386220117
438,-66.2448488153018
439,-209.338814101637
440,-139.93561646607725
441,-131.9571129695059
442,-262.3473862695821
443,-359.3139653356923
444,-312.42821868615977
445,-250.90090770441628
446,-129.96342944705484
447,-248.96003885285464
448,-113.1936674566943
449,-157.78568339489811
450,-553.5512761422964
451,-177.61419486766596
452,-422.0534281346311
453,-232.44359918318105
454,-291.87708140463735
455,-303.11325764995206
456,-212.8468883999912
457,-247.7825847027158
458,-140.08077487375556
459,-112.39377287361481
460,-147.98546958401352
461,-171.47247338037798
462,-486.0393094777687
463,-659.6050728997288
464,-251.28290726434892
465,-355.22967697479976
466,-28.67053440429538
467,-221.55888343532217
468,-195.8528543245507
469,-513.9550561141501
470,-351.9570909622556
471,-481.4076703691288
472,-245.8187836485918
473,-345.3992489288753
474,-265.1965044199879
475,-521.9642523684115
476,-133.51235958254384
477,-268.6064322625988
478,-88.50128330089423
479,-336.7724802125921
480,-132.72048793330103
481,-170.96256996331087
482,-213.0350496797819
483,-319.6946518388948
484,-188.31886110749898
485,-271.8848923786443
486,-354.25781723599766
487,-208.19413452145227
488,-150.09542651377652
489,-395.12197011041684
490,-288.56190352104545
491,-170.4514003272802
492,-204.19514548599054
493,-213.00120499547054
494,-277.4815058026405
495,-610.293443580164
496,-170.78025517119573
497,-213.33178411074957
498,-309.6831412615717
499,-326.8676584908487
