,0
113,-349.88751445424145
114,-241.05190214138386
115,-609.2137340474887
116,-684.5472697049321
117,-412.8344596511431
118,-326.7718314171364
119,-185.54831858083594
120,-315.9020033750925
121,-181.03270494810963
122,-269.78059655682836
123,-227.0064212180614
124,-231.58049382011083
125,-348.6006633747817
126,-229.47808873551762
127,-207.69224246296943
128,-261.2536311243994
129,-123.49908107667945
130,-35.66625186387441
131,-797.8579475066834
132,-417.28803787852496
133,-190.74006388359635
134,-236.69194547103285
135,-216.18587525043426
136,-512.0162644752489
137,-172.23646027916203
138,-198.13246368321597
139,-363.9767330425746
140,-105.19267853658371
141,-186.6757567774202
142,-189.27311909455696
143,-582.2135169486279
144,-434.97092587080044
145,-159.5272836762721
146,-216.71978059532992
147,-260.1120442578097
148,-87.05556071600579
149,-212.16320914394834
150,-49.20049575015119
151,-129.94434329756757
152,-223.86987328917579
153,-418.03914732805003
154,-297.8811350048213
155,-171.32529196669992
156,-170.8643166590965
157,-343.79061287720276
158,-257.0985847495901
159,-171.17416217705895
160,-827.8771667982973
161,-265.17971139299624
162,-198.4573703261798
163,-309.9021430129043
164,-572.0240965375543
165,-409.21503117335203
166,-331.44908836422417
167,-270.06864428559174
168,-257.0553937482363
169,-237.5879782521113
170,-603.7078825876783
171,-425.3081286666222
172,-174.74569631740843
173,-415.0475399393249
174,-797.8596021110882
175,-653.2639079259353
176,-209.06619540371844
177,-291.32884427632973
178,-863.4166689359841
179,-1261.6779046595252
180,-163.94304923503842
181,-207.88427433729044
182,-683.651894139343
183,-232.2603030905052
184,-317.1478929181304
185,-128.19709079518975
186,-210.45054134707783
187,-251.70331314662792
188,-710.0790168865157
189,-297.64597568669757
190,-195.84728190430891
191,-186.50023853153328
192,-236.79272208577015
193,-256.91711110621725
194,-313.7029269333517
195,-196.06501614024785
196,-677.8139712293473
197,-361.922625970726
198,-3.3992880378473416
199,-161.49698312568387
200,-260.57026314248446
201,-177.0978922340126
202,-143.87910232229882
203,-306.4282209175659
204,-132.025659955646
205,-253.08513399814163
206,-342.7356422196125
207,-129.23514653397166
208,-228.98300400081035
209,-100.20395797604715
210,-312.47024007812826
211,-357.9473920122736
212,-262.7735741434884
213,-180.66728981550153
214,-384.4405783104826
215,-340.1236567593989
216,-162.66205038613953
217,-231.2434424289501
218,-208.1062027172147
219,-204.07303412702444
220,-287.433428018361
221,-223.44280011130846
222,-334.69461295510416
223,-283.28962083448835
224,-277.82873396004163
225,-257.10206645812394
226,-496.76138602827507
227,-257.7489734919884
228,-459.5120362490096
229,-801.4412859697571
230,-229.97147130704474
231,-178.90719088974805
232,-501.8909727202437
