,0
382,-200.0
383,-160.0
384,-138.0
385,-171.0
386,-129.0
387,-168.0
388,-148.0
389,-149.0
390,-160.0
391,-153.0
392,-182.0
393,-124.0
394,-102.0
395,-153.0
396,-86.0
397,-200.0
398,-141.0
399,-148.0
400,-148.0
401,-168.0
402,-153.0
403,-200.0
404,-154.0
405,-200.0
406,-200.0
407,-148.0
408,-200.0
409,-200.0
410,-200.0
411,-200.0
412,-160.0
413,-200.0
414,-192.0
415,-140.0
416,-170.0
417,-155.0
418,-174.0
419,-167.0
420,-108.0
421,-129.0
422,-135.0
423,-183.0
424,-170.0
425,-156.0
426,-169.0
427,-87.0
428,-99.0
429,-158.0
430,-163.0
431,-128.0
432,-169.0
433,-85.0
434,-165.0
435,-145.0
436,-85.0
437,-122.0
438,-181.0
439,-155.0
440,-142.0
441,-161.0
442,-162.0
443,-151.0
444,-162.0
445,-165.0
446,-117.0
447,-115.0
448,-200.0
449,-151.0
450,-164.0
451,-154.0
452,-167.0
453,-197.0
454,-200.0
455,-200.0
456,-167.0
457,-168.0
458,-178.0
459,-131.0
460,-193.0
461,-168.0
462,-168.0
463,-161.0
464,-186.0
465,-146.0
466,-145.0
467,-168.0
468,-131.0
469,-164.0
470,-200.0
471,-200.0
472,-186.0
473,-200.0
474,-200.0
475,-163.0
476,-150.0
477,-158.0
478,-197.0
479,-200.0
480,-167.0
481,-139.0
482,-115.0
483,-168.0
484,-167.0
485,-200.0
486,-200.0
487,-174.0
488,-152.0
489,-200.0
490,-169.0
491,-185.0
492,-200.0
493,-200.0
494,-163.0
495,-200.0
496,-200.0
497,-183.0
498,-200.0
499,-156.0
