,0
113,-299.15553781751714
114,-199.10429039534074
115,-219.63182012669608
116,-592.0718801056948
117,-334.6384340147292
118,-688.2215593496246
119,-258.08858871781024
120,-303.1780427640303
121,-150.24751956500222
122,-221.6371525707727
123,-318.5570666798902
124,-410.43370568395807
125,-521.4144463835614
126,-333.4745426257744
127,-427.9961646117942
128,-459.6113690219525
129,-332.60574821886064
130,-414.9333517806101
131,-299.47354514535823
132,-627.1613505235335
133,-126.71211883861069
134,-795.0038092293925
135,-345.7722217260092
136,-319.8506498620518
137,-204.0116211151185
138,-497.83765208203437
139,-196.6778730102177
140,-291.02574894257884
141,-173.61790675673188
142,-223.77904810461789
143,-294.9314098627324
144,-429.31245024707965
145,-382.02398434502675
146,-173.8451819762219
147,-269.22346413373316
148,-244.69400031506797
149,-248.0337504636409
150,-585.0853077364438
151,-275.98342903219
152,-219.26764953805755
153,-271.85028687916935
154,-326.7564073962931
155,-331.99668934564806
156,-345.1465526974635
157,-201.86141209909428
158,-305.54621468443383
159,-317.4721538528157
160,-343.51461515243477
161,-186.5698135685039
162,-312.5196595003499
163,-525.2565273597324
164,-364.58214012528543
165,-126.052388420401
166,-153.8328425759483
167,-147.97434768641392
168,-137.2025107082469
169,-347.2566707599102
170,-135.07385719502548
171,-136.0324265784512
172,-331.9067574813316
173,-110.87658326738608
174,-125.67945558364761
175,-136.35882069280484
176,-282.4039965670431
177,-129.90142345081472
178,-216.73643847594175
179,-254.55749868063086
180,-216.45289347301394
181,-149.60467166500146
182,-97.15108660342212
183,-239.72819147718016
184,-127.25689990736524
185,-275.044892986754
186,-150.49285578684353
187,-172.00681750195665
188,-293.12517861795516
189,-143.49813804299538
190,-181.10347466448502
191,-639.2061876427417
192,-162.80635677861608
193,-135.6527462989373
194,-165.85265928081338
195,-237.27618409275615
196,-209.97941657929874
197,-173.26922638747658
198,-28.382460992981294
199,-19.332463675529084
200,-85.76929109535962
201,-285.39651948086464
202,-264.06329073593207
203,-185.91061551692056
204,-586.455576160234
205,-284.41887346755385
206,-271.5270781490724
207,-254.87171034408468
208,-202.12942757411912
209,-893.7648654869361
210,-157.4420517613175
211,-332.33351172008406
212,-831.4832081709038
213,-347.24614956043865
214,-247.35498290312097
215,-224.77112598042726
216,-205.15103874451503
217,-521.2003718025339
218,-318.187282786236
219,-330.49027760836117
220,-589.6784330860487
221,-387.1208109730421
222,-388.01588606941135
223,-381.5171417267146
224,-334.4506903705924
225,-172.12364729328442
226,-614.6052913588354
227,-555.9151385055864
228,-822.2707499979415
229,-133.25931785525702
230,-245.29522010087288
231,-169.75868283181364
232,-157.427683596375
233,-173.9167115423116
234,-151.18488152967333
235,-401.46706863875136
236,-43.58306291614013
237,-147.3281421048116
238,-105.08055687331291
239,-170.3912656503431
240,-106.13776004991627
241,-94.87383491344613
242,-178.98284834199475
243,-239.45375922201006
244,-93.33700694639292
245,-173.3812516997606
246,-193.6147654472905
247,-139.17449980049958
248,-103.77239723634077
249,-381.1217389086622
250,-311.0293574407026
251,-165.9369932986706
252,-146.89214632458737
253,-167.00977180185765
254,-135.2590720114364
255,-92.25775631700198
256,-162.15453091135305
257,-136.92406933785065
258,-154.10957774858113
259,-144.65865644975645
260,-195.14264153020355
261,-194.95464538922957
262,-71.90123324101539
263,-94.15932222234353
264,-91.02510389800639
265,-186.41144102609294
266,-193.61343305876025
267,-153.7130816863198
268,-245.10905453242597
269,-361.1497638281269
270,-179.02528443479252
271,-112.36631566343874
272,-271.8764071502379
273,-195.28414934921386
274,-268.01750739169324
275,-123.21072567085892
276,-131.59246823357338
277,-63.14820069655823
278,-303.70652659575603
279,-242.12729123008745
280,-532.5669948300709
281,-270.937686567628
282,-223.1386786483866
283,-355.783974449025
284,-264.78791782349447
285,-168.8350604227653
286,-534.2206540352519
287,-296.9034227189389
288,-171.16196536604056
289,-116.39591980306282
290,-411.6814854326981
291,-175.67769447807115
292,-122.24298027177477
293,-183.598024269478
294,-506.30257032324306
295,-139.04898321736073
296,-275.8491913464563
297,-102.90197777569462
298,-417.6940483376233
299,-203.53140671759752
300,-95.79913684335325
301,-167.12379220659585
302,-169.27940462810753
303,-103.87063196079576
304,-63.74978766445349
305,-118.1360800271276
306,-130.1265938416172
307,-36.87082702557933
308,-110.9576471906652
309,-136.88035949859017
310,-108.18809687019706
311,-113.1294592326133
312,-372.23910228887934
313,-191.4072450640512
314,-197.17640425909644
315,-150.8093428437512
316,-79.24804069569448
317,-206.25865701715162
318,-584.94620890746
319,-112.67391943359351
320,-175.0639155591793
321,-94.99983945076463
322,-77.83020050585199
323,-120.65462140257785
324,-731.7577343485976
325,-151.82957315662065
326,-136.1966691611814
327,-94.04639876010617
328,-154.07213070529156
329,-384.2118668956073
330,-141.08817312325579
331,-247.68529528815958
332,-70.5096404283046
333,-168.4549098679009
334,-214.3479640935077
335,-74.64702460408009
336,-236.55311093525893
337,-105.42557441376847
338,-148.48091996131757
339,-135.4619165798421
340,-397.25499363885973
341,-59.561492908503766
342,-18.208830723463706
343,-113.97329756253127
344,-203.63995753178523
345,-111.66093247375504
346,-164.86579519092237
347,-85.11029899095202
348,-122.6689097293636
349,-127.50504337987547
350,-49.612987141529445
351,-164.04537638459985
352,-123.35271469132297
353,-187.21016298449808
354,-110.35196252435782
355,-126.24724518110713
356,-63.980011443272794
357,-155.59443087341654
358,-91.94062533980224
359,-138.71106169166663
360,-141.8274650693875
361,-135.5337011541449
362,-172.23864625279379
363,-451.2996259788519
364,-376.0953442962135
365,-202.96573472348513
366,-123.6257122458589
367,-34.93925161799922
368,-114.5259873634342
369,-53.61034608913819
370,-54.617865619722906
371,-50.19640524149067
372,-206.16616773831532
373,-235.4697302764392
374,-163.24451268215216
375,-296.26332491424887
376,-169.30797117728298
377,-60.94035494223074
378,14.418220059901145
379,-137.90688064891958
380,-108.05591921847414
381,-115.67279916407774
382,-214.73731139110302
383,-62.22258433496561
384,-104.09558209649407
385,-325.03346666438676
386,-129.95467171891676
387,-174.97090727031397
388,-341.2331958710967
389,-276.1984797881386
390,-137.3030150645921
391,-155.12745187720105
392,-256.62155133303986
393,-181.99380559178945
394,-139.22339662493738
395,-298.74132070107106
396,-41.676758676237284
397,-197.45988678333518
398,-150.69002232186017
399,-64.31896865049183
400,-56.902536046129796
401,-179.15763283355074
402,4.058541438559175
403,-334.4254983616122
404,-265.21037239827524
405,-144.40450220483663
406,-311.11410792588475
407,-277.62606735543204
408,-240.98427610742326
409,-195.14679340467785
410,-137.82048998355214
411,-258.1746678696904
412,-520.8817302109511
413,-56.21785049545595
414,-53.81245224168154
415,-315.0742162518511
416,-22.827971090553902
417,-71.73640884335606
418,-218.3092095591628
419,-253.3277140133354
420,-359.51370879677836
421,-153.25259806823345
422,-134.35835881156694
423,-110.3311377099285
424,-470.2251260839287
425,-75.12874101183726
426,-36.43859072100902
427,-101.28028750055095
428,55.405571364078014
429,-226.55982647895837
430,-225.404634449296
431,-129.80525680629927
432,-629.6233130035503
433,-417.34456867215624
434,-271.5690150467627
435,-486.2570125260802
436,-378.72042133910566
437,-208.944601041756
438,-39.232804371486
439,-239.96859285568294
440,-37.18817129392079
441,-109.20807389498499
442,-323.1229136401702
443,-350.4511085531798
444,-205.88640239191807
445,-46.85725916917805
446,-62.84333756294444
447,-155.07837489471993
448,-68.97112604623138
449,-154.50623637541358
450,-47.46706868758304
451,-155.6565550053883
452,-153.61308945158171
453,-130.69650886209723
454,-111.66467021603472
455,-219.4995132415844
456,-255.19972582645605
457,-71.4621032920183
458,-225.70909147900346
459,-625.8055900502812
460,-611.8952940189795
461,-116.27178460113137
462,-45.91721292112892
463,-367.6541115362682
464,-210.34563503274967
465,-399.00840659153766
466,-252.31626370018287
467,272.23387035711426
468,-229.08529461489312
469,-254.2652373305801
470,-211.6670338444773
471,-203.93429730120965
472,-356.3455926187644
473,-267.2650111750836
474,-181.76973221979057
475,-171.97639536695007
476,-172.13151811096003
477,-630.6485205637844
478,-115.91048972087614
479,-47.517039962726
480,-291.06870187802804
481,-24.683384090420702
482,-166.0959799346508
483,-157.37400663471072
484,-104.36965693641177
485,-104.20531099866932
486,-124.7500889881803
487,-135.50306253505687
488,-159.9680137398484
489,-407.7630257249983
490,-90.18300636229957
491,-164.43886526057523
492,-22.887705641011962
493,-146.37963577346272
494,-253.33943789023675
495,-138.22203362247419
496,-110.81668020336859
497,-96.58998331357115
498,-144.10256427747157
499,-222.92166220936105
